cohort_id,cohort_version,freeze_date,freeze_date_tag,snapshot_read_only,record_id,doi,year,outcome_id,target_name,matrix_before,matrix_after,treatment_process,outcome_type,reported_outcome_value,reported_outcome_unit,calculated_by_llm,paired_data_status,reported_outcome_value_min,reported_outcome_value_max,repair_applied,linked_measurement_ids,extraction_source,extraction_model,prompt_rule_version,value_scope,inter_run_agreement,normalized_target_name,normalized_arg_class,normalized_target_type,target_scope,target_eligibility_for_quant,normalized_matrix_before,matrix_before_group,normalized_matrix_after,matrix_after_group,normalized_treatment_process,treatment_group,matrix_transition_type,matrix_transition_before_class,matrix_transition_after_class,normalized_outcome_type,outcome_group,normalized_outcome_unit,outcome_unit_family,log_harmonization_status,outcome_direction,normalized_paired_data_status,valid_for_removal_synthesis,pairing_quality_flag,processing_stream,direction_inference_label,direction_inference_confidence,analysis_value,value_parse_method,gene_family,route,outlier_flag,rescued_normalized_treatment_process,rescued_treatment_group,rescued_technology_supergroup,technology_supergroup,technology_supergroup_4group
M1_AXIS1_REMOVAL_CROSS_STAGE_ROUTE,v1.0,2026-06-27,20260627,Yes,R0853,10.1016/j.scitotenv.2016.01.078,2016,O_001642,intI1,secondary effluent,treated effluent,UV/H2O2 process,log_reduction,3.5,logs,No,valid_before_after_pair,,,,,text_only_gpt5.4mini,gpt-5.4-mini,,target_specific_inferred_legacy,,intI1,mobile genetic element marker,intI1_marker,mge_marker,Yes,secondary_effluent,liquid_effluent,final_effluent,liquid_effluent,UV/H2O2 process,unclear,cross_stage_route,secondary_effluent,final_effluent,log_reduction,quantitative_removal,log_reduction,log_reduction,not_applicable,,valid_before_after_pair,Yes,ok,quantitative_core_inferred,not_applicable,,3.5,single_numeric,intI1,secondary_effluent_to_final_effluent,,UV_H2O2,advanced_oxidation,physicochemical,physicochemical,physicochemical
M1_AXIS1_REMOVAL_CROSS_STAGE_ROUTE,v1.0,2026-06-27,20260627,Yes,R0867,10.1016/j.jenvman.2018.09.043,2018,O_001661,blaTEM-2,influent,effluent,two stage tandem biological oxidation process,log_reduction,0.76,log,No,valid_before_after_pair,,,,,text_only_gpt5.4mini,gpt-5.4-mini,,target_specific_inferred_legacy,,blaTEM-2,beta-lactam resistance,ARG,gene_specific,Yes,influent,liquid_influent,final_effluent,liquid_effluent,two stage tandem biological oxidation process,unclear,cross_stage_route,influent,final_effluent,log_reduction,quantitative_removal,log_reduction,log_reduction,not_applicable,,valid_before_after_pair,Yes,ok,quantitative_core_inferred,not_applicable,,0.76,single_numeric,bla,influent_to_final_effluent,,biological_oxidation,secondary_biological_treatment,biological-conventional,biological,biological
M1_AXIS1_REMOVAL_CROSS_STAGE_ROUTE,v1.0,2026-06-27,20260627,Yes,R0869,10.1016/j.scitotenv.2021.149344,2021,O_001664,intI1,sewage sludge,aerobically digested sludge,aerobic sludge digestion,reduction,86.1,percent,No,valid_before_after_pair,,,,,text_only_gpt5.4mini,gpt-5.4-mini,,target_specific_inferred_legacy,,intI1,mobile genetic element marker,intI1_marker,mge_marker,Yes,sewage_sludge,sludge_processed,aerobically digested sludge,unclear,aerobic sludge digestion,unclear,cross_stage_route,sewage_sludge,anaerobic_sludge,reduction,quantitative_removal,percent_removal,removal_percent,not_applicable,,valid_before_after_pair,Yes,ok,quantitative_core_inferred,not_applicable,,86.1,single_numeric,intI1,sewage_sludge_to_anaerobic_sludge,,"aerobic sludge digestion | secondary sludge digested in four 2.5 L Erlenmeyer flasks; control plus PVC, PE, and PET microplastics treatments",unclear,unclear,unclear,unclear
M1_AXIS1_REMOVAL_CROSS_STAGE_ROUTE,v1.0,2026-06-27,20260627,Yes,R0872,10.1016/j.envpol.2021.118512,2022,O_001681,aadA,influent,secondary effluent,municipal wastewater treatment,log_reduction,3.97,log,No,valid_before_after_pair,,,,,text_only_gpt5.4mini,gpt-5.4-mini,,target_specific_inferred_legacy,,aadA,aminoglycoside resistance,ARG,gene_specific,Yes,influent,liquid_influent,secondary_effluent,liquid_effluent,municipal wastewater treatment,unclear,cross_stage_route,influent,secondary_effluent,log_reduction,quantitative_removal,log_reduction,log_reduction,not_applicable,,valid_before_after_pair,Yes,ok,quantitative_core_inferred,not_applicable,,3.97,single_numeric,other,influent_to_secondary_effluent,,|,unclear,unclear,unclear,unclear
M1_AXIS1_REMOVAL_CROSS_STAGE_ROUTE,v1.0,2026-06-27,20260627,Yes,R0872,10.1016/j.envpol.2021.118512,2022,O_001682,sul1,influent,secondary effluent,municipal wastewater treatment,log_reduction,2.06,log,No,valid_before_after_pair,,,,,text_only_gpt5.4mini,gpt-5.4-mini,,target_specific_inferred_legacy,,sul1,sulfonamide resistance,ARG,gene_specific,Yes,influent,liquid_influent,secondary_effluent,liquid_effluent,municipal wastewater treatment,unclear,cross_stage_route,influent,secondary_effluent,log_reduction,quantitative_removal,log_reduction,log_reduction,not_applicable,,valid_before_after_pair,Yes,ok,quantitative_core_inferred,not_applicable,,2.06,single_numeric,sul,influent_to_secondary_effluent,,|,unclear,unclear,unclear,unclear
M1_AXIS1_REMOVAL_CROSS_STAGE_ROUTE,v1.0,2026-06-27,20260627,Yes,R0872,10.1016/j.envpol.2021.118512,2022,O_001683,aac(6')-Ib,influent,secondary effluent,municipal wastewater treatment,log_reduction,1.92,log,No,valid_before_after_pair,,,,,text_only_gpt5.4mini,gpt-5.4-mini,,target_specific_inferred_legacy,,aac(6')-Ib,aminoglycoside resistance,ARG,gene_specific,Yes,influent,liquid_influent,secondary_effluent,liquid_effluent,municipal wastewater treatment,unclear,cross_stage_route,influent,secondary_effluent,log_reduction,quantitative_removal,log_reduction,log_reduction,not_applicable,,valid_before_after_pair,Yes,ok,quantitative_core_inferred,not_applicable,,1.92,single_numeric,other,influent_to_secondary_effluent,,|,unclear,unclear,unclear,unclear
M1_AXIS1_REMOVAL_CROSS_STAGE_ROUTE,v1.0,2026-06-27,20260627,Yes,R0872,10.1016/j.envpol.2021.118512,2022,O_001684,tetA,influent,secondary effluent,municipal wastewater treatment,log_reduction,1.64,log,No,valid_before_after_pair,,,,,text_only_gpt5.4mini,gpt-5.4-mini,,target_specific_inferred_legacy,,tetA,tetracycline resistance,ARG,gene_specific,Yes,influent,liquid_influent,secondary_effluent,liquid_effluent,municipal wastewater treatment,unclear,cross_stage_route,influent,secondary_effluent,log_reduction,quantitative_removal,log_reduction,log_reduction,not_applicable,,valid_before_after_pair,Yes,ok,quantitative_core_inferred,not_applicable,,1.64,single_numeric,tet,influent_to_secondary_effluent,,|,unclear,unclear,unclear,unclear
M1_AXIS1_REMOVAL_CROSS_STAGE_ROUTE,v1.0,2026-06-27,20260627,Yes,R0872,10.1016/j.envpol.2021.118512,2022,O_001685,mphB,influent,secondary effluent,municipal wastewater treatment,log_reduction,1.22,log,No,valid_before_after_pair,,,,,text_only_gpt5.4mini,gpt-5.4-mini,,target_specific_inferred_legacy,,mphB,macrolide resistance,ARG,gene_specific,Yes,influent,liquid_influent,secondary_effluent,liquid_effluent,municipal wastewater treatment,unclear,cross_stage_route,influent,secondary_effluent,log_reduction,quantitative_removal,log_reduction,log_reduction,not_applicable,,valid_before_after_pair,Yes,ok,quantitative_core_inferred,not_applicable,,1.22,single_numeric,erm,influent_to_secondary_effluent,,|,unclear,unclear,unclear,unclear
M1_AXIS1_REMOVAL_CROSS_STAGE_ROUTE,v1.0,2026-06-27,20260627,Yes,R0885,10.1007/s11783-019-1116-5,2019,O_001712,tetA,influent,secondary effluent,biological treatment (CASS),reduction,1.19,orders of magnitude,No,valid_before_after_pair,,,,,text_only_gpt5.4mini,gpt-5.4-mini,,target_specific_inferred_legacy,,tetA,tetracycline resistance,ARG,gene_specific,Yes,influent,liquid_influent,secondary_effluent,liquid_effluent,biological treatment (CASS),unclear,cross_stage_route,influent,secondary_effluent,reduction,quantitative_removal,log_reduction,log_reduction,not_applicable,,valid_before_after_pair,Yes,ok,quantitative_core_inferred,not_applicable,,1.19,single_numeric,tet,influent_to_secondary_effluent,,CASS,secondary_biological_treatment,disinfection,disinfection,disinfection
M1_AXIS1_REMOVAL_CROSS_STAGE_ROUTE,v1.0,2026-06-27,20260627,Yes,R0885,10.1007/s11783-019-1116-5,2019,O_001713,tetO,influent,secondary effluent,biological treatment (CASS),reduction,1.56,orders of magnitude,No,valid_before_after_pair,,,,,text_only_gpt5.4mini,gpt-5.4-mini,,target_specific_inferred_legacy,,tetO,tetracycline resistance,ARG,gene_specific,Yes,influent,liquid_influent,secondary_effluent,liquid_effluent,biological treatment (CASS),unclear,cross_stage_route,influent,secondary_effluent,reduction,quantitative_removal,log_reduction,log_reduction,not_applicable,,valid_before_after_pair,Yes,ok,quantitative_core_inferred,not_applicable,,1.56,single_numeric,tet,influent_to_secondary_effluent,,CASS,secondary_biological_treatment,disinfection,disinfection,disinfection
M1_AXIS1_REMOVAL_CROSS_STAGE_ROUTE,v1.0,2026-06-27,20260627,Yes,R0885,10.1007/s11783-019-1116-5,2019,O_001714,tetW,influent,secondary effluent,biological treatment (CASS),reduction,1.34,orders of magnitude,No,valid_before_after_pair,,,,,text_only_gpt5.4mini,gpt-5.4-mini,,target_specific_inferred_legacy,,tetW,tetracycline resistance,ARG,gene_specific,Yes,influent,liquid_influent,secondary_effluent,liquid_effluent,biological treatment (CASS),unclear,cross_stage_route,influent,secondary_effluent,reduction,quantitative_removal,log_reduction,log_reduction,not_applicable,,valid_before_after_pair,Yes,ok,quantitative_core_inferred,not_applicable,,1.34,single_numeric,tet,influent_to_secondary_effluent,,CASS,secondary_biological_treatment,disinfection,disinfection,disinfection
M1_AXIS1_REMOVAL_CROSS_STAGE_ROUTE,v1.0,2026-06-27,20260627,Yes,R0885,10.1007/s11783-019-1116-5,2019,O_001715,sulI,influent,secondary effluent,biological treatment (CASS),reduction,0.88,orders of magnitude,No,valid_before_after_pair,,,,,text_only_gpt5.4mini,gpt-5.4-mini,,target_specific_inferred_legacy,,sul1,sulfonamide resistance,ARG,gene_specific,Yes,influent,liquid_influent,secondary_effluent,liquid_effluent,biological treatment (CASS),unclear,cross_stage_route,influent,secondary_effluent,reduction,quantitative_removal,log_reduction,log_reduction,not_applicable,,valid_before_after_pair,Yes,ok,quantitative_core_inferred,not_applicable,,0.88,single_numeric,sul,influent_to_secondary_effluent,,CASS,secondary_biological_treatment,disinfection,disinfection,disinfection
M1_AXIS1_REMOVAL_CROSS_STAGE_ROUTE,v1.0,2026-06-27,20260627,Yes,R0885,10.1007/s11783-019-1116-5,2019,O_001716,sulII,influent,secondary effluent,biological treatment (CASS),reduction,0.76,orders of magnitude,No,valid_before_after_pair,,,,,text_only_gpt5.4mini,gpt-5.4-mini,,target_specific_inferred_legacy,,sul2,sulfonamide resistance,ARG,gene_specific,Yes,influent,liquid_influent,secondary_effluent,liquid_effluent,biological treatment (CASS),unclear,cross_stage_route,influent,secondary_effluent,reduction,quantitative_removal,log_reduction,log_reduction,not_applicable,,valid_before_after_pair,Yes,ok,quantitative_core_inferred,not_applicable,,0.76,single_numeric,sul,influent_to_secondary_effluent,,CASS,secondary_biological_treatment,disinfection,disinfection,disinfection
M1_AXIS1_REMOVAL_CROSS_STAGE_ROUTE,v1.0,2026-06-27,20260627,Yes,R0885,10.1007/s11783-019-1116-5,2019,O_001717,blaCTX-M,influent,secondary effluent,biological treatment (CASS),reduction,0.98,orders of magnitude,No,valid_before_after_pair,,,,,text_only_gpt5.4mini,gpt-5.4-mini,,target_specific_inferred_legacy,,blaCTX-M,beta-lactam resistance,ARG,gene_specific,Yes,influent,liquid_influent,secondary_effluent,liquid_effluent,biological treatment (CASS),unclear,cross_stage_route,influent,secondary_effluent,reduction,quantitative_removal,log_reduction,log_reduction,not_applicable,,valid_before_after_pair,Yes,ok,quantitative_core_inferred,not_applicable,,0.98,single_numeric,bla,influent_to_secondary_effluent,,CASS,secondary_biological_treatment,disinfection,disinfection,disinfection
M1_AXIS1_REMOVAL_CROSS_STAGE_ROUTE,v1.0,2026-06-27,20260627,Yes,R0885,10.1007/s11783-019-1116-5,2019,O_001718,tetA,secondary effluent,final effluent,UV disinfection,reduction,0.41,orders of magnitude,No,valid_before_after_pair,,,,,text_only_gpt5.4mini,gpt-5.4-mini,,target_specific_inferred_legacy,,tetA,tetracycline resistance,ARG,gene_specific,Yes,secondary_effluent,liquid_effluent,final_effluent,liquid_effluent,UV_disinfection,tertiary_disinfection,cross_stage_route,secondary_effluent,final_effluent,reduction,quantitative_removal,log_reduction,log_reduction,not_applicable,,valid_before_after_pair,Yes,ok,quantitative_core_inferred,not_applicable,,0.41,single_numeric,tet,secondary_effluent_to_final_effluent,,UV_disinfection,tertiary_disinfection,disinfection,disinfection,disinfection
M1_AXIS1_REMOVAL_CROSS_STAGE_ROUTE,v1.0,2026-06-27,20260627,Yes,R0885,10.1007/s11783-019-1116-5,2019,O_001719,tetO,secondary effluent,final effluent,UV disinfection,reduction,0.28,orders of magnitude,No,valid_before_after_pair,,,,,text_only_gpt5.4mini,gpt-5.4-mini,,target_specific_inferred_legacy,,tetO,tetracycline resistance,ARG,gene_specific,Yes,secondary_effluent,liquid_effluent,final_effluent,liquid_effluent,UV_disinfection,tertiary_disinfection,cross_stage_route,secondary_effluent,final_effluent,reduction,quantitative_removal,log_reduction,log_reduction,not_applicable,,valid_before_after_pair,Yes,ok,quantitative_core_inferred,not_applicable,,0.28,single_numeric,tet,secondary_effluent_to_final_effluent,,UV_disinfection,tertiary_disinfection,disinfection,disinfection,disinfection
M1_AXIS1_REMOVAL_CROSS_STAGE_ROUTE,v1.0,2026-06-27,20260627,Yes,R0885,10.1007/s11783-019-1116-5,2019,O_001720,tetW,secondary effluent,final effluent,UV disinfection,reduction,0.27,orders of magnitude,No,valid_before_after_pair,,,,,text_only_gpt5.4mini,gpt-5.4-mini,,target_specific_inferred_legacy,,tetW,tetracycline resistance,ARG,gene_specific,Yes,secondary_effluent,liquid_effluent,final_effluent,liquid_effluent,UV_disinfection,tertiary_disinfection,cross_stage_route,secondary_effluent,final_effluent,reduction,quantitative_removal,log_reduction,log_reduction,not_applicable,,valid_before_after_pair,Yes,ok,quantitative_core_inferred,not_applicable,,0.27,single_numeric,tet,secondary_effluent_to_final_effluent,,UV_disinfection,tertiary_disinfection,disinfection,disinfection,disinfection
M1_AXIS1_REMOVAL_CROSS_STAGE_ROUTE,v1.0,2026-06-27,20260627,Yes,R0885,10.1007/s11783-019-1116-5,2019,O_001721,sulI,secondary effluent,final effluent,UV disinfection,reduction,0.27,orders of magnitude,No,valid_before_after_pair,,,,,text_only_gpt5.4mini,gpt-5.4-mini,,target_specific_inferred_legacy,,sul1,sulfonamide resistance,ARG,gene_specific,Yes,secondary_effluent,liquid_effluent,final_effluent,liquid_effluent,UV_disinfection,tertiary_disinfection,cross_stage_route,secondary_effluent,final_effluent,reduction,quantitative_removal,log_reduction,log_reduction,not_applicable,,valid_before_after_pair,Yes,ok,quantitative_core_inferred,not_applicable,,0.27,single_numeric,sul,secondary_effluent_to_final_effluent,,UV_disinfection,tertiary_disinfection,disinfection,disinfection,disinfection
M1_AXIS1_REMOVAL_CROSS_STAGE_ROUTE,v1.0,2026-06-27,20260627,Yes,R0885,10.1007/s11783-019-1116-5,2019,O_001722,sulII,secondary effluent,final effluent,UV disinfection,reduction,0.33,orders of magnitude,No,valid_before_after_pair,,,,,text_only_gpt5.4mini,gpt-5.4-mini,,target_specific_inferred_legacy,,sul2,sulfonamide resistance,ARG,gene_specific,Yes,secondary_effluent,liquid_effluent,final_effluent,liquid_effluent,UV_disinfection,tertiary_disinfection,cross_stage_route,secondary_effluent,final_effluent,reduction,quantitative_removal,log_reduction,log_reduction,not_applicable,,valid_before_after_pair,Yes,ok,quantitative_core_inferred,not_applicable,,0.33,single_numeric,sul,secondary_effluent_to_final_effluent,,UV_disinfection,tertiary_disinfection,disinfection,disinfection,disinfection
M1_AXIS1_REMOVAL_CROSS_STAGE_ROUTE,v1.0,2026-06-27,20260627,Yes,R0885,10.1007/s11783-019-1116-5,2019,O_001723,blaCTX-M,secondary effluent,final effluent,UV disinfection,reduction,0.29,orders of magnitude,No,valid_before_after_pair,,,,,text_only_gpt5.4mini,gpt-5.4-mini,,target_specific_inferred_legacy,,blaCTX-M,beta-lactam resistance,ARG,gene_specific,Yes,secondary_effluent,liquid_effluent,final_effluent,liquid_effluent,UV_disinfection,tertiary_disinfection,cross_stage_route,secondary_effluent,final_effluent,reduction,quantitative_removal,log_reduction,log_reduction,not_applicable,,valid_before_after_pair,Yes,ok,quantitative_core_inferred,not_applicable,,0.29,single_numeric,bla,secondary_effluent_to_final_effluent,,UV_disinfection,tertiary_disinfection,disinfection,disinfection,disinfection
M1_AXIS1_REMOVAL_CROSS_STAGE_ROUTE,v1.0,2026-06-27,20260627,Yes,R0885,10.1007/s11783-019-1116-5,2019,O_001724,intI1,secondary effluent,final effluent,UV disinfection,reduction,0.3,orders of magnitude,No,valid_before_after_pair,,,,,text_only_gpt5.4mini,gpt-5.4-mini,,target_specific_inferred_legacy,,intI1,mobile genetic element marker,intI1_marker,mge_marker,Yes,secondary_effluent,liquid_effluent,final_effluent,liquid_effluent,UV_disinfection,tertiary_disinfection,cross_stage_route,secondary_effluent,final_effluent,reduction,quantitative_removal,log_reduction,log_reduction,not_applicable,,valid_before_after_pair,Yes,ok,quantitative_core_inferred,not_applicable,,0.3,single_numeric,intI1,secondary_effluent_to_final_effluent,,UV_disinfection,tertiary_disinfection,disinfection,disinfection,disinfection
M1_AXIS1_REMOVAL_CROSS_STAGE_ROUTE,v1.0,2026-06-27,20260627,Yes,R0885,10.1007/s11783-019-1116-5,2019,O_001725,tetA,secondary effluent,treated effluent,ozonation,removal_efficiency,80.0,percent,No,valid_before_after_pair,,,,,text_only_gpt5.4mini,gpt-5.4-mini,,target_specific_inferred_legacy,,tetA,tetracycline resistance,ARG,gene_specific,Yes,secondary_effluent,liquid_effluent,final_effluent,liquid_effluent,ozonation,tertiary_disinfection,cross_stage_route,secondary_effluent,final_effluent,removal_efficiency,quantitative_removal,percent_removal,removal_percent,not_applicable,,valid_before_after_pair,Yes,ok,quantitative_core_inferred,not_applicable,,80.0,single_numeric,tet,secondary_effluent_to_final_effluent,,ozonation,tertiary_disinfection,disinfection,disinfection,disinfection
M1_AXIS1_REMOVAL_CROSS_STAGE_ROUTE,v1.0,2026-06-27,20260627,Yes,R0885,10.1007/s11783-019-1116-5,2019,O_001726,intI1,secondary effluent,treated effluent,ozonation,removal_efficiency,87.6,percent,No,valid_before_after_pair,,,,,text_only_gpt5.4mini,gpt-5.4-mini,,target_specific_inferred_legacy,,intI1,mobile genetic element marker,intI1_marker,mge_marker,Yes,secondary_effluent,liquid_effluent,final_effluent,liquid_effluent,ozonation,tertiary_disinfection,cross_stage_route,secondary_effluent,final_effluent,removal_efficiency,quantitative_removal,percent_removal,removal_percent,not_applicable,,valid_before_after_pair,Yes,ok,quantitative_core_inferred,not_applicable,,87.6,single_numeric,intI1,secondary_effluent_to_final_effluent,,ozonation,tertiary_disinfection,disinfection,disinfection,disinfection
M1_AXIS1_REMOVAL_CROSS_STAGE_ROUTE,v1.0,2026-06-27,20260627,Yes,R0885,10.1007/s11783-019-1116-5,2019,O_001727,tetO,secondary effluent,treated effluent,activated carbon adsorption,reduction,1.1,orders of magnitude,No,valid_before_after_pair,,,,,text_only_gpt5.4mini,gpt-5.4-mini,,target_specific_inferred_legacy,,tetO,tetracycline resistance,ARG,gene_specific,Yes,secondary_effluent,liquid_effluent,final_effluent,liquid_effluent,activated carbon adsorption,unclear,cross_stage_route,secondary_effluent,final_effluent,reduction,quantitative_removal,log_reduction,log_reduction,not_applicable,,valid_before_after_pair,Yes,ok,quantitative_core_inferred,not_applicable,,1.1,single_numeric,tet,secondary_effluent_to_final_effluent,,activated_carbon,adsorption_treatment,physicochemical,physicochemical,physicochemical
M1_AXIS1_REMOVAL_CROSS_STAGE_ROUTE,v1.0,2026-06-27,20260627,Yes,R0885,10.1007/s11783-019-1116-5,2019,O_001728,tetW,secondary effluent,treated effluent,activated carbon adsorption,reduction,1.02,orders of magnitude,No,valid_before_after_pair,,,,,text_only_gpt5.4mini,gpt-5.4-mini,,target_specific_inferred_legacy,,tetW,tetracycline resistance,ARG,gene_specific,Yes,secondary_effluent,liquid_effluent,final_effluent,liquid_effluent,activated carbon adsorption,unclear,cross_stage_route,secondary_effluent,final_effluent,reduction,quantitative_removal,log_reduction,log_reduction,not_applicable,,valid_before_after_pair,Yes,ok,quantitative_core_inferred,not_applicable,,1.02,single_numeric,tet,secondary_effluent_to_final_effluent,,activated_carbon,adsorption_treatment,physicochemical,physicochemical,physicochemical
M1_AXIS1_REMOVAL_CROSS_STAGE_ROUTE,v1.0,2026-06-27,20260627,Yes,R0885,10.1007/s11783-019-1116-5,2019,O_001729,blaCTX-M,secondary effluent,treated effluent,activated carbon adsorption,reduction,0.53,orders of magnitude,No,valid_before_after_pair,,,,,text_only_gpt5.4mini,gpt-5.4-mini,,target_specific_inferred_legacy,,blaCTX-M,beta-lactam resistance,ARG,gene_specific,Yes,secondary_effluent,liquid_effluent,final_effluent,liquid_effluent,activated carbon adsorption,unclear,cross_stage_route,secondary_effluent,final_effluent,reduction,quantitative_removal,log_reduction,log_reduction,not_applicable,,valid_before_after_pair,Yes,ok,quantitative_core_inferred,not_applicable,,0.53,single_numeric,bla,secondary_effluent_to_final_effluent,,activated_carbon,adsorption_treatment,physicochemical,physicochemical,physicochemical
M1_AXIS1_REMOVAL_CROSS_STAGE_ROUTE,v1.0,2026-06-27,20260627,Yes,R0885,10.1007/s11783-019-1116-5,2019,O_001731,intI1,secondary effluent,treated effluent,activated carbon adsorption,reduction,1.15,orders of magnitude,No,valid_before_after_pair,,,,,text_only_gpt5.4mini,gpt-5.4-mini,,target_specific_inferred_legacy,,intI1,mobile genetic element marker,intI1_marker,mge_marker,Yes,secondary_effluent,liquid_effluent,final_effluent,liquid_effluent,activated carbon adsorption,unclear,cross_stage_route,secondary_effluent,final_effluent,reduction,quantitative_removal,log_reduction,log_reduction,not_applicable,,valid_before_after_pair,Yes,ok,quantitative_core_inferred,not_applicable,,1.15,single_numeric,intI1,secondary_effluent_to_final_effluent,,activated_carbon,adsorption_treatment,physicochemical,physicochemical,physicochemical
M1_AXIS1_REMOVAL_CROSS_STAGE_ROUTE,v1.0,2026-06-27,20260627,Yes,R0885,10.1007/s11783-019-1116-5,2019,O_001734,sulI,secondary effluent,treated effluent,ozonation + AGAC,reduction,2.75,orders of magnitude,No,valid_before_after_pair,,,,,text_only_gpt5.4mini,gpt-5.4-mini,,target_specific_inferred_legacy,,sul1,sulfonamide resistance,ARG,gene_specific,Yes,secondary_effluent,liquid_effluent,final_effluent,liquid_effluent,ozonation + AGAC,unclear,cross_stage_route,secondary_effluent,final_effluent,reduction,quantitative_removal,log_reduction,log_reduction,not_applicable,,valid_before_after_pair,Yes,ok,quantitative_core_inferred,not_applicable,,2.75,single_numeric,sul,secondary_effluent_to_final_effluent,,ozonation,tertiary_disinfection,disinfection,disinfection,disinfection
M1_AXIS1_REMOVAL_CROSS_STAGE_ROUTE,v1.0,2026-06-27,20260627,Yes,R0885,10.1007/s11783-019-1116-5,2019,O_001735,sulII,secondary effluent,treated effluent,ozonation + AGAC,reduction,2.63,orders of magnitude,No,valid_before_after_pair,,,,,text_only_gpt5.4mini,gpt-5.4-mini,,target_specific_inferred_legacy,,sul2,sulfonamide resistance,ARG,gene_specific,Yes,secondary_effluent,liquid_effluent,final_effluent,liquid_effluent,ozonation + AGAC,unclear,cross_stage_route,secondary_effluent,final_effluent,reduction,quantitative_removal,log_reduction,log_reduction,not_applicable,,valid_before_after_pair,Yes,ok,quantitative_core_inferred,not_applicable,,2.63,single_numeric,sul,secondary_effluent_to_final_effluent,,ozonation,tertiary_disinfection,disinfection,disinfection,disinfection
M1_AXIS1_REMOVAL_CROSS_STAGE_ROUTE,v1.0,2026-06-27,20260627,Yes,R0885,10.1007/s11783-019-1116-5,2019,O_001736,intI1,secondary effluent,treated effluent,ozonation + AGAC,reduction,2.44,orders of magnitude,No,valid_before_after_pair,,,,,text_only_gpt5.4mini,gpt-5.4-mini,,target_specific_inferred_legacy,,intI1,mobile genetic element marker,intI1_marker,mge_marker,Yes,secondary_effluent,liquid_effluent,final_effluent,liquid_effluent,ozonation + AGAC,unclear,cross_stage_route,secondary_effluent,final_effluent,reduction,quantitative_removal,log_reduction,log_reduction,not_applicable,,valid_before_after_pair,Yes,ok,quantitative_core_inferred,not_applicable,,2.44,single_numeric,intI1,secondary_effluent_to_final_effluent,,ozonation,tertiary_disinfection,disinfection,disinfection,disinfection
M1_AXIS1_REMOVAL_CROSS_STAGE_ROUTE,v1.0,2026-06-27,20260627,Yes,R0896,10.1089/mdr.2017.0406,2018,O_001752,tetW,activated sludge,secondary effluent,biological treatment,reduction,24.0,%,No,valid_before_after_pair,,,,,text_only_gpt5.4mini,gpt-5.4-mini,,target_specific_inferred_legacy,,tetW,tetracycline resistance,ARG,gene_specific,Yes,activated_sludge,sludge_mixed_liquor,secondary_effluent,liquid_effluent,biological treatment,unclear,cross_stage_route,activated_sludge,secondary_effluent,reduction,quantitative_removal,percent_removal,removal_percent,not_applicable,,valid_before_after_pair,Yes,ok,quantitative_core_inferred,not_applicable,,24.0,single_numeric,tet,activated_sludge_to_secondary_effluent,,secondary_biological_treatment,secondary_biological_treatment,physicochemical,physicochemical,physicochemical
M1_AXIS1_REMOVAL_CROSS_STAGE_ROUTE,v1.0,2026-06-27,20260627,Yes,R0909,10.1016/j.watres.2017.01.010,2017,O_001791,intI1,secondary effluent,treated effluent after coagulation,coagulation with FeCl3,log_reduction,3.1,log,No,valid_before_after_pair,,,,,text_only_gpt5.4mini,gpt-5.4-mini,,target_specific_inferred_legacy,,intI1,mobile genetic element marker,intI1_marker,mge_marker,Yes,secondary_effluent,liquid_effluent,treated effluent after coagulation,unclear,coagulation with FeCl3,unclear,cross_stage_route,secondary_effluent,final_effluent,log_reduction,quantitative_removal,log_reduction,log_reduction,not_applicable,,valid_before_after_pair,Yes,ok,quantitative_core_inferred,not_applicable,,3.1,single_numeric,intI1,secondary_effluent_to_final_effluent,,coagulation,physicochemical_treatment,physicochemical,physicochemical,physicochemical
M1_AXIS1_REMOVAL_CROSS_STAGE_ROUTE,v1.0,2026-06-27,20260627,Yes,R0909,10.1016/j.watres.2017.01.010,2017,O_001792,sulI,secondary effluent,treated effluent after coagulation,coagulation with FeCl3,log_reduction,2.9,log,No,valid_before_after_pair,,,,,text_only_gpt5.4mini,gpt-5.4-mini,,target_specific_inferred_legacy,,sul1,sulfonamide resistance,ARG,gene_specific,Yes,secondary_effluent,liquid_effluent,treated effluent after coagulation,unclear,coagulation with FeCl3,unclear,cross_stage_route,secondary_effluent,final_effluent,log_reduction,quantitative_removal,log_reduction,log_reduction,not_applicable,,valid_before_after_pair,Yes,ok,quantitative_core_inferred,not_applicable,,2.9,single_numeric,sul,secondary_effluent_to_final_effluent,,coagulation,physicochemical_treatment,physicochemical,physicochemical,physicochemical
